date,ALLSKY_SFC_SW_DWN,kt,diffuse_fraction,rb,poa,T2M,f_temp,e_eff,PRECTOTCORR
2026-04-18 00:00:00+05:30,5.6198,0.5306423148260405,0.5936282148793945,0.9985555110208472,5.587418959712307,32.82,0.90154,5.037281688939034,0.12
2026-04-19 00:00:00+05:30,5.4329,0.512064904831181,0.6337337949601759,0.9968301306431363,5.396096589956888,32.58,0.9022600000000001,4.868682109254502,0.94
2026-04-20 00:00:00+05:30,5.3184,0.5003934120700376,0.6583302428824381,0.9951239328744953,5.278257204110487,33.49,0.8995299999999999,4.7479507028135055,1.57
2026-04-21 00:00:00+05:30,5.2538,0.4934760600928986,0.672648615873562,0.9934372130592881,5.210788786504346,33.89,0.89833,4.681007890580449,0.45
2026-04-22 00:00:00+05:30,6.0703,0.5692316275823485,0.5079991652384384,0.9917702698610299,6.019986983541776,34.24,0.89728,5.401613920592365,0.01
2026-04-23 00:00:00+05:30,6.3655,0.5959663071903807,0.4483908663850904,0.9901233989987988,6.307980785113328,34.14,0.89758,5.661917393102021,0.0
2026-04-24 00:00:00+05:30,5.8678,0.5485275594235627,0.5541955549182356,0.9884968871389875,5.809871633990822,33.45,0.89965,5.226851015519842,0.0
2026-04-25 00:00:00+05:30,5.437,0.5075043015833944,0.6434064350026033,0.9868910083761048,5.380490946889806,31.58,0.90526,4.870743234581465,0.02
2026-04-26 00:00:00+05:30,5.6575,0.5273331903917255,0.6008458749653453,0.9853060240626396,5.594594375565349,32.75,0.90175,5.044925478166054,0.19
2026-04-27 00:00:00+05:30,5.8027,0.5401238208867799,0.5728025453381711,0.9837419805374001,5.733689675337423,33.04,0.90088,5.165366354717978,0.21
2026-04-28 00:00:00+05:30,4.1818,0.3887328719262886,0.8561665479369251,0.9821991133084814,4.13745675463072,33.11,0.90067,3.7264831751932506,1.19
2026-04-29 00:00:00+05:30,6.2054,0.5761085370578307,0.49261777263015327,0.9806777285323673,6.119299620108875,33.56,0.89932,5.503208534356314,2.99
2026-04-30 00:00:00+05:30,5.9059,0.5476315454105931,0.5561849452675018,0.9791780116757071,5.823176320468802,30.53,0.9084099999999999,5.289831601277064,16.9
2026-05-01 00:00:00+05:30,7.2353,0.6701123969975792,0.29494525759915824,0.9777001175973451,7.107711817902745,29.93,0.91021,6.469510373773257,20.61
2026-05-02 00:00:00+05:30,7.0982,0.6566721007752051,0.3204588171878071,0.9762443724179265,6.968067419449903,31.84,0.90448,6.302477619544048,1.27
2026-05-03 00:00:00+05:30,3.8114,0.3522201068925573,0.9018183888032343,0.9748110280991934,3.7694159134406147,32.39,0.90283,3.40314176913159,4.75
2026-05-04 00:00:00+05:30,6.9257,0.6393551961632776,0.35517941355934557,0.9734003496017832,6.789113980583484,31.33,0.90601,6.151005157548442,0.53
2026-05-05 00:00:00+05:30,4.915,0.45328374824291484,0.7511882652257506,0.9720126146562557,4.846877712250257,29.2,0.9124,4.422291224657134,9.33
2026-05-06 00:00:00+05:30,6.6562,0.6132814770774877,0.4104070455977522,0.9706481130938726,6.519889603353746,30.24,0.90928,5.928405218537494,1.05
